# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
295,1.220103E-06,-1.797773E-05,-5.897735E-06,1.895971E-05
296,3.01043E-06,-1.669635E-05,-2.706254E-06,1.718007E-05
297,-4.698069E-06,1.091166E-06,-4.941047E-07,4.848364E-06
298,2.646256E-05,-2.363067E-06,1.249172E-05,2.935803E-05
299,5.43354E-06,2.442491E-05,8.552405E-06,2.644321E-05
300,6.29113E-06,5.892898E-05,4.261319E-05,7.299375E-05
301,-4.652155E-06,1.683334E-05,-3.459791E-06,1.780377E-05
302,-4.653026E-06,1.680166E-05,-3.474322E-06,1.777687E-05
303,-22.59694,-67.5485,98.43739,121.5045
304,-0.0007435539,0.00288736,0.001788002,0.003476589
305,-0.004415615,0.0008913185,0.006993506,0.008318728
306,-0.002231512,0.001282214,0.0009312457,0.002736957
307,2.991426E-06,-0.0006360467,0.001327792,0.001472276
308,-3.78053E-06,3.81676E-06,2.745258E-06,6.032952E-06
309,1.294655E-06,-1.65065E-05,6.456231E-06,1.777142E-05
310,-3.777183E-06,3.820885E-06,2.750463E-06,6.035836E-06
311,1.914581E-06,1.695413E-06,-2.017255E-06,3.257202E-06
312,-4.010638E-06,1.744505E-06,3.710286E-06,5.735393E-06
313,-2.125295E-06,-1.425554E-05,-9.88581E-07,1.444696E-05
314,1.300325E-06,-1.649745E-05,6.464822E-06,1.776656E-05
315,-1.20276E-06,-1.467645E-05,1.028945E-07,1.472601E-05
316,-3.994997E-06,1.720067E-06,3.711949E-06,5.718146E-06
317,1.337771E-06,-1.022646E-05,2.559075E-06,1.062634E-05
318,-2.894367E-05,4.350666E-05,1.764313E-05,5.515293E-05
319,0.002409343,0.002174632,0.003658421,0.004890603
320,-2.996713E-06,3.694614E-05,-3.659254E-06,3.724765E-05
321,6.274219E-06,-7.147978E-06,3.953284E-06,1.02999E-05
322,-1.161706E-05,4.52763E-06,-5.132496E-06,1.348325E-05
323,5.107461E-06,2.883115E-05,-9.742865E-06,3.085846E-05
324,7.094639E-06,-7.304838E-06,4.718448E-06,1.122311E-05
325,-1.736122E-05,0.000245788,5.396788E-05,0.0002522413
326,-0.003376753,-0.006507411,-0.00207794,0.00762015
327,-0.0001244229,0.0001952481,0.0001229548,0.0002621465
328,0.0001753145,-8.070319E-07,0.0002203983,0.0002816225
329,-8.287845E-06,-6.954812E-06,6.074258E-06,1.240784E-05
330,-4.464682E-06,2.137437E-05,-8.59475E-06,2.346629E-05
331,-4.786143E-05,0.0001287895,-0.0002319089,0.0002695537
332,-6.737933E-06,4.682617E-05,0.000195321,0.0002009686
333,-8.886475E-07,6.487554E-07,5.466964E-06,5.576583E-06
334,-6.921294E-07,6.655168E-07,2.048272E-06,2.262161E-06
335,-1.993679E-06,-1.143915E-06,-5.812012E-06,6.250022E-06
336,5.554759E-07,1.835203E-06,2.855297E-06,3.439367E-06
337,-5.594126E-07,-5.16935E-06,4.144919E-07,5.216026E-06
338,9.870593E-07,-1.458932E-05,-4.221227E-06,1.521976E-05
339,-2.13977E-06,-1.804484E-05,5.806335E-06,1.907639E-05
340,1.626746E-06,-1.020893E-05,-3.492358E-06,1.091169E-05
341,-3.084887E-06,-3.840534E-06,3.824578E-06,6.236476E-06
342,-3.916279E-07,4.296935E-06,-3.36913E-06,5.474309E-06
343,9.71998E-07,-1.457503E-05,-4.239111E-06,1.521008E-05
344,-1.989118E-06,-3.717242E-06,3.88961E-06,5.736161E-06
345,6.262126E-07,-6.084634E-07,-2.02793E-06,2.20791E-06
346,5.915549E-06,2.763007E-05,1.681728E-05,3.288214E-05
347,-8.646319E-06,4.880412E-05,1.104973E-05,5.078088E-05
348,1.631469E-05,-3.288735E-05,-1.023203E-05,3.811091E-05
349,3.701923E-06,4.585725E-05,4.206641E-06,4.619835E-05
350,-3.052048E-05,7.863032E-05,9.426632E-06,8.487101E-05
351,-3.574623E-06,-1.380587E-05,-6.110974E-06,1.551529E-05
352,2.771941E-06,5.45963E-05,-2.261931E-05,5.916142E-05
353,0.0008601678,0.0008259674,-0.000812226,0.001442852
354,-8.886013E-07,1.408498E-05,3.565044E-05,3.834227E-05
355,4.797548E-06,-8.230067E-07,1.934086E-06,5.237795E-06
356,4.731194E-06,-8.337091E-07,2.033611E-06,5.216784E-06
357,-0.0002587817,-0.005416731,0.0077244,0.009437918
358,0.0002426807,-0.0005714622,0.00123844,0.001385351
359,-4.016939E-07,5.601183E-06,1.747868E-05,1.835862E-05
