# IntermediateAccelerations Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
259,3.378665,-9.8,-3.685732,11.00182
260,3.378665,-9.8,-3.685732,11.00182
261,3.378665,-9.8,-3.685732,11.00182
262,3.378665,-9.8,-3.685732,11.00182
263,3.378665,-9.8,-3.685732,11.00182
264,3.378665,-9.8,-3.685732,11.00182
265,3.378665,-9.8,-3.685732,11.00182
266,3.378665,-9.8,-3.685732,11.00182
267,3.378665,-9.8,-3.685732,11.00182
268,3.378665,-9.8,-3.685732,11.00182
269,3.378665,-9.8,-3.685732,11.00182
270,3.378665,-9.8,-3.685732,11.00182
271,3.378665,-9.8,-3.685732,11.00182
272,3.378665,-9.8,-3.685732,11.00182
273,3.378665,-9.8,-3.685732,11.00182
274,3.378665,-9.8,-3.685732,11.00182
275,3.378665,-9.8,-3.685732,11.00182
276,3.378665,-9.8,-3.685732,11.00182
277,3.378665,-9.8,-3.685732,11.00182
278,3.378665,-9.8,-3.685732,11.00182
279,3.378665,-9.8,-3.685732,11.00182
280,3.378665,-9.8,-3.685732,11.00182
281,3.378665,-9.8,-3.685732,11.00182
282,3.378665,-9.8,-3.685732,11.00182
283,3.378665,-9.8,-3.685732,11.00182
284,3.378665,-9.8,-3.685732,11.00182
285,3.378665,-9.8,-3.685732,11.00182
286,3.378665,-9.8,-3.685732,11.00182
287,3.378665,-9.8,-3.685732,11.00182
288,3.378665,-9.8,-3.685732,11.00182
289,3.378665,-9.8,-3.685732,11.00182
290,3.378665,-9.8,-3.685732,11.00182
291,3.378665,-9.8,-3.685732,11.00182
292,3.378665,-9.8,-3.685732,11.00182
293,3.378665,-9.8,-3.685732,11.00182
294,3.378665,-9.8,-3.685732,11.00182
295,3.378665,-9.8,-3.685732,11.00182
296,3.378665,-9.8,-3.685732,11.00182
297,3.378665,-9.8,-3.685732,11.00182
298,3.378665,-9.8,-3.685732,11.00182
299,3.378665,-9.8,-3.685732,11.00182
300,3.378665,-9.8,-3.685732,11.00182
301,3.378665,-9.8,-3.685732,11.00182
302,3.378665,-9.8,-3.685732,11.00182
303,3.378665,-9.8,-3.685732,11.00182
304,3.378665,-9.8,-3.685732,11.00182
305,3.378665,-9.8,-3.685732,11.00182
306,3.378665,-9.8,-3.685732,11.00182
307,3.378665,-9.8,-3.685732,11.00182
308,3.378665,-9.8,-3.685732,11.00182
309,3.378665,-9.8,-3.685732,11.00182
310,3.378665,-9.8,-3.685732,11.00182
311,3.378665,-9.8,-3.685732,11.00182
312,3.378665,-9.8,-3.685732,11.00182
313,3.378665,-9.8,-3.685732,11.00182
314,3.378665,-9.8,-3.685732,11.00182
315,3.378665,-9.8,-3.685732,11.00182
316,3.378665,-9.8,-3.685732,11.00182
317,3.378665,-9.8,-3.685732,11.00182
318,3.378665,-9.8,-3.685732,11.00182
319,3.378665,-9.8,-3.685732,11.00182
320,3.378665,-9.8,-3.685732,11.00182
321,3.378665,-9.8,-3.685732,11.00182
322,3.378665,-9.8,-3.685732,11.00182
323,3.378665,-9.8,-3.685732,11.00182
324,3.378665,-9.8,-3.685732,11.00182
325,3.378665,-9.8,-3.685732,11.00182
326,3.378665,-9.8,-3.685732,11.00182
327,3.378665,-9.8,-3.685732,11.00182
328,3.378665,-9.8,-3.685732,11.00182
329,3.378665,-9.8,-3.685732,11.00182
330,3.378665,-9.8,-3.685732,11.00182
331,3.378665,-9.8,-3.685732,11.00182
332,3.378665,-9.8,-3.685732,11.00182
333,3.378665,-9.8,-3.685732,11.00182
334,3.378665,-9.8,-3.685732,11.00182
335,3.378665,-9.8,-3.685732,11.00182
336,3.378665,-9.8,-3.685732,11.00182
337,3.378665,-9.8,-3.685732,11.00182
338,3.378665,-9.8,-3.685732,11.00182
339,3.378665,-9.8,-3.685732,11.00182
340,3.378665,-9.8,-3.685732,11.00182
341,3.378665,-9.8,-3.685732,11.00182
342,3.378665,-9.8,-3.685732,11.00182
343,3.378665,-9.8,-3.685732,11.00182
344,3.378665,-9.8,-3.685732,11.00182
345,3.378665,-9.8,-3.685732,11.00182
346,3.378665,-9.8,-3.685732,11.00182
347,3.378665,-9.8,-3.685732,11.00182
348,3.378665,-9.8,-3.685732,11.00182
349,3.378665,-9.8,-3.685732,11.00182
350,3.378665,-9.8,-3.685732,11.00182
351,3.378665,-9.8,-3.685732,11.00182
352,3.378665,-9.8,-3.685732,11.00182
353,3.378665,-9.8,-3.685732,11.00182
354,3.378665,-9.8,-3.685732,11.00182
355,3.378665,-9.8,-3.685732,11.00182
