# DPSum Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
240,1.732287E-05,2.461967E-05,6.077346E-07,3.010945E-05
241,1.729439E-05,2.459983E-05,6.380956E-07,3.007748E-05
242,9.083045E-06,2.947564E-05,-4.091462E-07,3.084611E-05
243,-1.168991E-05,0.0001186027,1.607553E-06,0.0001191882
244,2.215751E-06,4.045621E-05,-4.005532E-07,4.051883E-05
245,-5.309656E-05,0.0001605177,5.355028E-07,0.0001690723
246,-0.9143254,0.2832902,-2.199619,2.398868
247,-0.1639802,-0.8382481,0.3649749,0.9288466
248,-13185.45,10211.58,262.1378,16679.36
249,-24211.91,-9464.272,11638.44,28482.31
250,-6.095496,162.2541,258.9477,305.6427
251,4.442456E-06,3.152029E-05,1.467322E-05,3.505093E-05
252,-2.851941E-05,-9.15269E-06,1.251132E-05,3.246015E-05
253,-4.243257E-05,6.47155E-05,-6.78742E-06,7.768325E-05
254,-8.894701E-06,0.0001083332,2.874834E-05,0.0001124352
255,-6.799615E-05,2.667524E-05,-6.728812E-06,7.335068E-05
256,1.313913E-05,3.781811E-05,-5.010187E-07,4.00387E-05
257,-5.19533E-05,2.080935E-05,-1.56712E-05,5.81185E-05
258,-2.393464E-06,1.368828E-05,-6.033164E-06,1.514915E-05
259,-8.68639E-06,0.0001085052,2.864802E-05,0.0001125591
260,-1.47247E-05,4.428017E-05,-5.601356E-06,4.699921E-05
261,0,0,0,0
262,0.001729869,-0.0006439505,0.0007700397,0.00200002
263,0.002988124,-0.001526895,0.006951814,0.007719327
264,0.02010169,0.002808881,0.01253647,0.02385646
265,0.0201062,0.002808545,0.01253774,0.02386089
266,6.457353E-05,2.229244E-05,-3.075755E-05,7.49181E-05
267,3.664031E-05,7.893579E-05,-4.973879E-06,8.716714E-05
268,0.000136132,0.0001172718,-2.920052E-05,0.0001820364
269,5.598368E-05,0.0001191522,-6.334804E-05,0.0001460972
270,8.926794E-05,0.0001576654,-4.238E-05,0.0001860732
271,6.174343E-05,5.578384E-05,-6.319185E-05,0.0001044859
272,0.0001151805,6.166113E-05,-4.435876E-05,0.0001379723
273,8.694661E-05,4.911442E-05,-6.788945E-05,0.0001207515
274,57.872,-28.91406,-35.3839,73.73745
275,42.4338,-96.84198,-145.0808,179.52
276,12.52424,-47.3399,-5.725051,49.30212
277,223.8258,64.8071,-34.76726,235.5986
278,-20393.19,-59516.89,-252852.5,260562
279,119044.6,39855.07,-32517.43,129682
280,-11388.06,-53620.55,-91153.83,106366.7
281,-7030.004,61032.63,-29560.2,68177.77
282,-9341.354,23539.74,-76559.47,80639.52
283,-9320.713,24764.16,-76274.27,80733.53
284,-19119.22,639285.4,-483592.4,801818.6
285,10837.72,5231.548,-70553.19,71572.19
286,0,0,0,0
287,-11114.13,6752.8,-10950.54,17001.13
288,-26871.15,-540.2398,-6577.417,27669.71
289,-4.814112,17.6494,-2.768863,18.50253
290,-4.182429E-06,0.0001201328,4.021366E-05,0.0001267538
291,-1.233909E-05,5.565002E-05,5.704886E-05,8.064583E-05
292,-2.454482E-05,-2.666843E-06,4.45335E-05,5.091947E-05
293,-3.5393E-05,3.511001E-05,5.118744E-05,7.1453E-05
294,1.287447E-05,4.30927E-05,2.892783E-05,5.347478E-05
295,3.493359E-07,3.606669E-06,4.650209E-05,4.664306E-05
296,-4.304025E-06,0.0001202714,4.028496E-05,0.0001269118
297,2.144044E-05,3.626905E-05,3.697812E-05,5.605817E-05
298,0.04313058,-0.02722815,0.02779098,0.05808578
299,0.01382859,0.03512381,0.02178097,0.04358122
300,0.08835604,-0.02130892,0.06772912,0.1133494
301,0.03340937,-0.008996182,0.01858158,0.0392733
302,0.03340928,-0.009006617,0.01856579,0.03926815
303,0,0,0,0
304,-238.2585,4441.662,-523.6166,4478.761
305,-7245.955,522.1791,5981.837,9410.574
306,-0.1234377,5.585289,0.7470163,5.636374
307,0.02321365,-8.168921,16.3407,18.26883
308,2.869732E-05,-1.14856E-05,2.049419E-05,3.708728E-05
309,-1.764513E-05,6.782423E-05,1.906392E-05,7.262857E-05
310,2.874179E-05,-1.145779E-05,2.05331E-05,3.713462E-05
311,-3.432556E-05,4.204127E-05,3.044252E-05,6.222908E-05
312,-4.220858E-05,3.169566E-05,6.541926E-07,5.278832E-05
313,5.793167E-06,6.609624E-05,7.609036E-05,0.0001009555
314,-1.762871E-05,6.766355E-05,1.909276E-05,7.248214E-05
315,-3.659104E-05,0.0001429113,7.960526E-05,0.0001676292
316,-4.211731E-05,3.154109E-05,6.683895E-07,5.262277E-05
317,3.972034E-05,3.916355E-05,4.337438E-05,7.065993E-05
318,-0.001855947,0.004330613,0.008431207,0.009658365
